0.00632455525919795	0.34070341555000005	0.000211738486337962
0.06449083727636895	0.41853603184999993	0.00040341649637324305
0.05689855812971008	0.40927085095000004	0.0004068497708774458
0.017120634636375708	0.3537210531	0.00027014156086916307
0.1273427356310046	0.4762356891	0.0005327599714913478
0.029404409414616497	0.3735895557	0.00024769036907487733
0.19296651087676334	0.5313103769	0.0006076347326005708
0.16751086597263923	0.51331604965	0.0006110039668054759
0.2622684251058417	0.5730020429	0.0006565035887735959
0.3162277638912201	0.59776574115	0.0006960307012180643
0.02192272934907944	0.36785379755	0.00027743948554266926
0.0461641069971309	0.3931340768	0.000352115263953373
