0.3162277638912201	0.5988327698	0.0007377198860968034
0.11817275616238199	0.46988294885	0.0005089535584244261
0.09069575356879866	0.44310798295000003	0.0004615551859725914
0.07835641405378396	0.4347787464999999	0.00041430490489329245
0.05907085684819282	0.41028392239999995	0.0003839159817658308
0.05010068032840424	0.4008122604	0.00032163935458568826
0.2887982278501712	0.58581615805	0.0006880737032190759
0.04284253524708985	0.39401503285000006	0.0003497652320865246
0.028210631608640006	0.37387591635	0.00035164305298106984
0.01471019753134052	0.3640909509	0.00026138176424614324
0.18607693803779848	0.52103690985	0.000609983130841981
